8c8pUoKxxRQ_000030.mp4,"engine accelerating, revving, vroom"
T_gOe929MYQ_000125.mp4,eagle screaming
tXKrT3I2qf4_000006.mp4,car engine knocking
s0xLQBt5mKg_000027.mp4,eagle screaming
8sfgHy_6lRs_000030.mp4,dog barking
seVieyiTBbk_000711.mp4,pumping water
_zLBcEKwqCU_000013.mp4,foghorn
kJBua5FZUYQ_000466.mp4,missile launch
u7hN89SDlT4_000009.mp4,woodpecker pecking tree
dPM5C58ELrU_000011.mp4,baltimore oriole calling
OwZCerPpio4_000016.mp4,francolin calling
zI7XjcJRMPg_000159.mp4,fire truck siren
vT8IZouxits_000030.mp4,chainsawing trees
4MUis_i5bKQ_000018.mp4,scuba diving
NTV4_zJ7bt4_000081.mp4,cat growling
VL1LiL07ugY_000030.mp4,"vehicle horn, car horn, honking"
ZV7AQfzDgmw_000085.mp4,chicken clucking
ip0JOk0hfvs_000003.mp4,disc scratching
UydXXyd9a1U_000338.mp4,"heart sounds, heartbeat"
BG_WzMOmV9s_000135.mp4,lathe spinning
HGqVT06pS70_000147.mp4,train whistling
1IYXVc7UO6g_000101.mp4,volcano explosion
tnJdPCCkTKs_000030.mp4,printer printing
zSOYkubx0Oo_000060.mp4,dog howling
Q0GB9EE381g_000490.mp4,scuba diving
af-LxIXNVCg_000070.mp4,people clapping
iyDDNc0jR3o_000029.mp4,"ice cream truck, ice cream van"
YKB5INgk6DQ_000010.mp4,"bird chirping, tweeting"
hO-k8pv7AKQ_000018.mp4,driving snowmobile
KQbCjNzlYPs_000001.mp4,writing on blackboard with chalk
IDWWfZ86akg_000100.mp4,driving motorcycle
v_JleFhOAXI_000005.mp4,"engine accelerating, revving, vroom"
BUmFKgmN1FI_000011.mp4,lions growling
bJvL2DQdIG8_000340.mp4,"race car, auto racing"
rqdvaFJ1esE_000010.mp4,"race car, auto racing"
Mz0u2VSSUKo_000084.mp4,slot machine
FGoXt7LIK3U_000010.mp4,police car (siren)
qB9deVEe9t0_000038.mp4,"cattle, bovinae cowbell"
VlkgwzKAamE_000098.mp4,ripping paper
HaxK5z56kQk_000025.mp4,bird squawking
cq6ack4w2Ck_000018.mp4,lions growling
CZg-F8GYRC4_000053.mp4,train whistling
eqAiU07pw18_000060.mp4,chinchilla barking
P73IJdVouIE_000352.mp4,hedge trimmer running
uJV8NDaHqqk_000100.mp4,"bee, wasp, etc. buzzing"
KV4hS_43L2A_000030.mp4,horse neighing
A00gjOm5-xI_000000.mp4,"subway, metro, underground"
0dpVZAeYU2E_000090.mp4,"bird chirping, tweeting"
y9ibADRs1Gc_000035.mp4,cattle mooing
on6ALVGw64A_000034.mp4,reversing beeps
fEtjGNHQxRI_000000.mp4,driving motorcycle
FvZqgCIbO2Q_000003.mp4,hail
lDfNstN_EFI_000100.mp4,lions growling
6FXen1QSW7E_000098.mp4,parrot talking
9Ffv92low_U_000020.mp4,driving buses
Lc_RUZzXya4_000076.mp4,tractor digging
v8aCug59s1E_000060.mp4,"race car, auto racing"
S16XH5mRklA_000336.mp4,tractor digging
w8K3B7Eh874_000030.mp4,"pigeon, dove cooing"
bmdRXSbL3io_000557.mp4,people slurping
YFjSFVUM7y4_000030.mp4,chainsawing trees
Bdg0_wD_14U_000120.mp4,ocean burbling
J4L2npvHizY_000080.mp4,waterfall burbling
hRphojIYqiw_000018.mp4,coyote howling
i7QXh2AsQRw_000037.mp4,sharpen knife
JHM9VVXgex8_000030.mp4,driving buses
9Al7drT4e_s_000007.mp4,parrot talking
eB_vPBRaHpE_000197.mp4,airplane flyby
vnsP3WFPQ7I_000030.mp4,ambulance siren
DpnSUyu4k5s_000018.mp4,driving motorcycle
zfa0yRes_d4_000060.mp4,mosquito buzzing
cm4pTS-BrN0_000263.mp4,cheetah chirrup
AYwvKymS-BU_000070.mp4,hammering nails
Ye2r6xu2JeE_000020.mp4,"ice cream truck, ice cream van"
jH3tXdK2es8_000002.mp4,dog whimpering
Gg16KAjojfo_000220.mp4,driving snowmobile
7EP891sHcYk_000030.mp4,"railroad car, train wagon"
IIqXmRP7O1U_000023.mp4,cuckoo bird calling
fkLv1gn9QJQ_000010.mp4,goose honking
zRmZQqWIfLU_000182.mp4,"cattle, bovinae cowbell"
fpAodUOEEYM_000386.mp4,forging swords
I5dgdkOSpDw_000010.mp4,"fly, housefly buzzing"
eu3FAMfXlZ4_000018.mp4,cupboard opening or closing
Hr0nDpDW0Fw_000030.mp4,horse clip-clop
PeNMYu7oHXk_000006.mp4,car passing by
sWhhqYWcF20_000020.mp4,owl hooting
UKsM2xnMg8c_000032.mp4,woodpecker pecking tree
o_1IYAPTuFs_000017.mp4,car engine starting
3ZYZ6Fc761M_000096.mp4,strike lighter
_4PVum4IYPk_000049.mp4,splashing water
XC5NL69v1dU_000074.mp4,firing cannon
xDH5GPUxVyE_000087.mp4,driving snowmobile
L0K-WJuI1-I_000119.mp4,vacuum cleaner cleaning floors
F_BGZIfr9W4_000000.mp4,tractor digging
MngPLoigZ98_000030.mp4,"motorboat, speedboat acceleration"
ZkCI6h-_Pfc_000041.mp4,machine gun shooting
c_XTl8m6V9s_000501.mp4,driving snowmobile
3zwb3S0thEU_000120.mp4,"bird chirping, tweeting"
7lTxJy-TVZU_000020.mp4,machine gun shooting
bHmOCpNaprA_000078.mp4,cap gun shooting
hwikEC2Jc0c_000034.mp4,horse neighing
2tkNfsYlENs_000071.mp4,mouse clicking
SmrEwbgUPYQ_000019.mp4,chopping food
h77MYNjmcoI_000111.mp4,missile launch
9T57VkIgJdw_000240.mp4,cattle mooing
K1aaF_A5w5E_000037.mp4,parrot talking
83pdfFPJ064_000007.mp4,bird wings flapping
-BGebo8V4XY_000000.mp4,driving motorcycle
OyKAIqUSRBA_000340.mp4,turkey gobbling
RfkhriouzZA_000015.mp4,train whistling
hhT8bM9WObU_000010.mp4,chicken clucking
AvguIvLb0GY_000027.mp4,"electric shaver, electric razor shaving"
BuI-u9_tobo_000030.mp4,typing on computer keyboard
lb8UZ2bFyrI_000010.mp4,goose honking
HDREzS1sfpw_000000.mp4,civil defense siren
Iptuyr30Q2w_000200.mp4,ambulance siren
Mu4yMredjNQ_000041.mp4,tractor digging
kESk2INy4CI_000180.mp4,train horning
0OriTE8vb6s_000150.mp4,waterfall burbling
S94ONT60NtI_000030.mp4,driving motorcycle
0QYKefY8NhM_000049.mp4,tractor digging
nsQRhS5re38_000000.mp4,toilet flushing
Zn59rLI3Zu8_000046.mp4,sea lion barking
YIDrrGcbs-g_000260.mp4,using sewing machines
cC_o6usCAeE_000030.mp4,duck quacking
oh8SFD963d8_000010.mp4,"railroad car, train wagon"
jNXPouCn-6M_000080.mp4,train wheels squealing
B_l5G4P8tMk_000030.mp4,cat meowing
ebAGD4HDPBk_000782.mp4,"heart sounds, heartbeat"
64t8uVLVhtM_000043.mp4,cat meowing
-Va6UCHNXzs_000250.mp4,wind chime
MctRKATNEbU_000052.mp4,fox barking
0RurXUfKyow_000004.mp4,train horning
soOMXu8PW-g_000020.mp4,fireworks banging
E5tRRkJH1IE_000009.mp4,crow cawing
SRU4M9aaZLQ_000014.mp4,woodpecker pecking tree
e7sHn7f62k8_000030.mp4,"pigeon, dove cooing"
DJewp10-KLs_000000.mp4,skidding
Gl1ll4J106c_000070.mp4,cat purring
WTsfXmQosQg_000015.mp4,chinchilla barking
Gl7JmdRAgoE_000122.mp4,smoke detector beeping
6iK8csUljY8_000030.mp4,toilet flushing
119RcOlMczE_000268.mp4,frog croaking
w74S086g_q0_000023.mp4,bird squawking
Csk396LjH6M_000030.mp4,toilet flushing
2UZNJNAlcW4_000020.mp4,"motorboat, speedboat acceleration"
-_tfhYzNlH0_000080.mp4,cattle mooing
ajyYPvO1f64_000014.mp4,elk bugling
E0GjF9VY9Qg_000133.mp4,"subway, metro, underground"
FJHzpQbSM-w_000283.mp4,dinosaurs bellowing
QAzApd0mQck_000023.mp4,ambulance siren
YVQN3rkD5UU_000183.mp4,chimpanzee pant-hooting
xQ1JOTmL_1Q_000041.mp4,plastic bottle crushing
-9vw5ZzChT0_000000.mp4,skidding
wBnRLl7fTSE_000030.mp4,helicopter
I9SnfySBwNA_000030.mp4,wind rustling leaves
Pxx4AhOAWMs_000525.mp4,elk bugling
73MIjNxlkb8_000017.mp4,woodpecker pecking tree
2RLMIyUANT4_000006.mp4,skidding
F0vJz3unncE_000013.mp4,hair dryer drying
E8j1A6v-lU8_000116.mp4,coyote howling
DQ1o_3vGXaE_000039.mp4,mynah bird singing
LtNdNQlSju4_000030.mp4,sheep bleating
iDXHOXfm31M_000030.mp4,fireworks banging
Xzl1udP0zzM_000040.mp4,chicken crowing
-L2ku2l9i5M_000020.mp4,machine gun shooting
aieaEYUvU4I_000000.mp4,police car (siren)
YfWVOETgU20_000040.mp4,ocean burbling
sKkhdkkoRp4_000016.mp4,train whistling
XfUcPdZgdUw_000029.mp4,duck quacking
cx4QSvep_wE_000009.mp4,train horning
Ydj96K_cdFE_000000.mp4,toilet flushing
okCgcamRpcM_000006.mp4,chainsawing trees
rjm_phhaTqg_000012.mp4,cat meowing
4sV5XOqFiMM_000000.mp4,people babbling
ze8e9tQ2vQQ_000000.mp4,car engine idling
FjK-wypKLxw_000010.mp4,helicopter
BmWTByve7xg_000030.mp4,"motorboat, speedboat acceleration"
O5_7SCmng64_000070.mp4,mouse clicking
vPT0dOAw3tU_000007.mp4,"engine accelerating, revving, vroom"
qy4rHdLVph4_000090.mp4,ocean burbling
hEUBTD8I9jk_000073.mp4,sharpen knife
DiyRZJYKo-M_000000.mp4,mouse pattering
4MZXKp2s3Nw_000090.mp4,"bird chirping, tweeting"
smAxunXH-hU_000007.mp4,"vehicle horn, car horn, honking"
FS75JZ6aCEA_000020.mp4,cat meowing
CcvzfGW10A8_000038.mp4,cat purring
abzx1N3ErUQ_000000.mp4,splashing water
Wxuw2k5vrzw_000000.mp4,dog barking
mtGUMl4z6FE_000010.mp4,helicopter
yRKjiesQYsI_000076.mp4,crow cawing
nAkLKOjcAx8_000349.mp4,opening or closing drawers
ZlVRJMBrqss_000348.mp4,train horning
JZloTOdIY_c_000030.mp4,horse neighing
g2v8AzG6Vvk_000026.mp4,air conditioning noise
lLiVHOnw4Lw_000090.mp4,car engine starting
CXnspnV1tZw_000020.mp4,horse neighing
qNaEdH7TcRQ_000020.mp4,using sewing machines
sfAvvZwdLCY_000020.mp4,toilet flushing
8v-WOQzivt0_000003.mp4,"vehicle horn, car horn, honking"
ryE3Ffc8uW4_000246.mp4,cattle mooing
3lgayA3z3pc_000133.mp4,roller coaster running
xukNOgsS0m4_000020.mp4,people babbling
vQ-1ZrH2Sxs_001063.mp4,chopping wood
BoT2v3LqZJ4_000003.mp4,"vehicle horn, car horn, honking"
K3joq4z3Vv8_000030.mp4,"bird chirping, tweeting"
2DeWsERzaSY_000050.mp4,people belly laughing
OPhRk8g1iuA_000414.mp4,lathe spinning
4SbZVEhF7s4_000033.mp4,police radio chatter
m-4-BAv8cCQ_000380.mp4,lawn mowing
ikDPLMzzWy0_000085.mp4,arc welding
j21rQvDd4K0_000070.mp4,people clapping
WLK_JlxLv90_000030.mp4,pig oinking
TfoJUAB2rcU_000286.mp4,thunder
3uPeOWzjBLA_000429.mp4,cat purring
CW3Y1SBFfLk_000528.mp4,pumping water
_ARA08bPPp8_000000.mp4,chipmunk chirping
1sg6JvbvmzY_000059.mp4,frog croaking
uz4CxHQDPQs_000050.mp4,chainsawing trees
xlgUEdZKX68_000015.mp4,mynah bird singing
42WY_36INdc_000006.mp4,wood thrush calling
2lehiD0_5dc_000001.mp4,train wheels squealing
rsrWBquU8bc_000050.mp4,lions roaring
TED6z4_9fmw_000446.mp4,machine gun shooting
JVrpsNBJQJ4_000004.mp4,francolin calling
amndBfuwwDE_000030.mp4,chicken crowing
0ZO4uEtj6H4_000002.mp4,people belly laughing
OuVtXBm22tU_000018.mp4,"bird chirping, tweeting"
b_mr3FyClXA_000088.mp4,reversing beeps
dQjm5liid3g_000005.mp4,machine gun shooting
Gc_naKiJWuY_000051.mp4,firing cannon
4RBfWS3kYgk_000040.mp4,"bird chirping, tweeting"
gRElmoqNsUw_000003.mp4,barn swallow calling
4duQCsZVkD0_000102.mp4,barn swallow calling
mwY80lmJMyk_000115.mp4,volcano explosion
S8OsuUINMWQ_000010.mp4,lions growling
V3XY8TjdKM0_000460.mp4,train horning
f6Wl-9pzib0_000032.mp4,cattle mooing
c7SzGoECMDs_000130.mp4,people clapping
_OLtKOPyOF4_000030.mp4,ambulance siren
RCaAGgjEikk_000040.mp4,printer printing
OywMoY5h7UY_000010.mp4,turkey gobbling
lhpXkZylFKI_000000.mp4,otter growling
TGN4jFVjftY_000211.mp4,arc welding
8q45_3NcA6c_000157.mp4,arc welding
tWiQ3dq2BiY_000066.mp4,slot machine
LYN44hDC0QE_000024.mp4,horse clip-clop
zMgh8aSEXWw_000077.mp4,roller coaster running
K0w2gpVcpq4_000210.mp4,francolin calling
PtZ7jqGzCY8_000040.mp4,opening or closing car doors
NK--hct6UEY_000030.mp4,driving buses
7E1Rd4lVpB0_000021.mp4,pig oinking
uqHsyWjEDvw_000490.mp4,fire crackling
5ryrOVOdPdk_000030.mp4,driving buses
o6IBarWeMBw_000370.mp4,"bird chirping, tweeting"
qR1DGJkcgMs_000059.mp4,civil defense siren
g73MPxu9q18_000030.mp4,skidding
6pqH8WBthv8_000030.mp4,car passing by
44YRq69crRY_000056.mp4,barn swallow calling
HKgIZLUhxJA_000079.mp4,chopping food
hqvqPITWcrA_000260.mp4,police car (siren)
bymp9xic4pg_000208.mp4,dinosaurs bellowing
Q-c3T6JGRVw_000030.mp4,"pigeon, dove cooing"
awDhaEB0QOU_000010.mp4,"subway, metro, underground"
M7aXE5lfCR0_000070.mp4,"railroad car, train wagon"
OTMNVZjCTeg_000032.mp4,ice cracking
YxmNXHQ87Bw_000140.mp4,dog bow-wow
wvWZW1CztGQ_000060.mp4,ambulance siren
r-6Yp2i3sz4_000048.mp4,mouse clicking
z_8yGVO1qws_000030.mp4,car engine knocking
12oTdzzK-OI_000039.mp4,mynah bird singing
jLk4IgRaXhc_000030.mp4,ocean burbling
blDlxEUbGqI_000010.mp4,eletric blender running
LV2t8eSS9Lg_000428.mp4,volcano explosion
eE-l7BkmNro_000504.mp4,lathe spinning
iM5F_PUvN68_000030.mp4,driving buses
_4doKDSYLvs_000290.mp4,turkey gobbling
ggSzWRkE8lk_000134.mp4,car engine idling
PxD6lkTjfGU_000000.mp4,wind noise
wrB8Ca_Dv-c_000030.mp4,ocean burbling
BezyyYVEROU_000197.mp4,barn swallow calling
J6ShfSYKo_w_000009.mp4,"vehicle horn, car horn, honking"
vPxIiFEi0j0_000049.mp4,hail
H46i8ZRQ4P4_000386.mp4,scuba diving
fdE2v8v4K1c_000054.mp4,roller coaster running
5Ct0Emq8j8A_000013.mp4,cat meowing
VkreFC9W0I0_000068.mp4,dog whimpering
1O-LblNdWkU_000015.mp4,dog howling
qBXLLtjwR4g_000010.mp4,toilet flushing
CPQaXeB-Rzc_000110.mp4,canary calling
qyyNBYJOlfc_000018.mp4,scuba diving
Y8MXcnVlxIs_000008.mp4,"bee, wasp, etc. buzzing"
1E93WC7Pko0_000010.mp4,waterfall burbling
RM5hQ3Qtf-8_000020.mp4,cat purring
TZTNwhmeuLI_000004.mp4,sloshing water
gnshLYrONVU_000120.mp4,chicken crowing
TxYuis1qXsc_000270.mp4,sailing
4W2A4mXb1H4_000265.mp4,canary calling
eC8Y35rluu0_000079.mp4,car engine starting
XDJFdY3D9-I_000022.mp4,police car (siren)
lYMOFqmFdk4_000020.mp4,typing on computer keyboard
R76YMdNY1qI_000130.mp4,running electric fan
Fn5sjveQDw0_000030.mp4,wind noise
J0yeFeKvIt8_000030.mp4,wind rustling leaves
OpQfPsDZxmo_000035.mp4,woodpecker pecking tree
7b-4tOVK2g8_000160.mp4,car engine idling
6DeKWdMmeOg_000080.mp4,wind noise
Kw5Lg825pM4_000030.mp4,turkey gobbling
2sqpbWv2HC0_000115.mp4,cricket chirping
YTnxaqgPFqg_000325.mp4,roller coaster running
9snDUiYUNMM_000030.mp4,horse clip-clop
kiMG9_7qbOw_000145.mp4,running electric fan
eRXj7FneOsQ_000010.mp4,chicken crowing
EpYbzoDXKTs_000112.mp4,cuckoo bird calling
Asb_AUmvc4g_000050.mp4,stream burbling
BXaSAr15MW4_000006.mp4,baltimore oriole calling
ZUKJbedeoZk_000010.mp4,helicopter
Z5Sqfd0Xsa0_000113.mp4,"cattle, bovinae cowbell"
6gDrBKivT4I_000381.mp4,slot machine
oznbt0-hocI_000106.mp4,vacuum cleaner cleaning floors
SWmgIERIQks_000070.mp4,mouse clicking
r18UbV9ZyJg_000133.mp4,chopping wood
ffcZz0QSZTE_000090.mp4,chicken crowing
PXm5b0Kkgrk_000035.mp4,black capped chickadee calling
3OEQ4jCfNlQ_000024.mp4,"ice cream truck, ice cream van"
u-8exNS5v1g_000077.mp4,"railroad car, train wagon"
iYDvlKUejIw_000010.mp4,planing timber
RJFMqcRLz0I_000076.mp4,lions growling
iy9qwCoaO48_000070.mp4,sloshing water
slm6duI4p5U_000000.mp4,dog howling
-_wznbUu3DY_000570.mp4,helicopter
XJIAuqivbx8_000024.mp4,people belly laughing
I7LyNEcRIbo_000018.mp4,"vehicle horn, car horn, honking"
oe7vNuONnpk_000855.mp4,"heart sounds, heartbeat"
UNXBz9FSomw_000182.mp4,scuba diving
QV1-X4uQuAA_000097.mp4,smoke detector beeping
w9pUdof_vFc_000014.mp4,wind chime
4fkEenNoGY4_000131.mp4,electric grinder grinding
QL9NhVNBXg4_000017.mp4,cheetah chirrup
kf2xoWUQRbI_000128.mp4,arc welding
ErMpG5GvvwM_000030.mp4,horse neighing
GZEgwXlp_Xg_000040.mp4,francolin calling
5kUT-NvFTZY_000490.mp4,"subway, metro, underground"
d1ip8PuzKz4_000260.mp4,"electric shaver, electric razor shaving"
MdXGGoBN5KQ_000020.mp4,"race car, auto racing"
yUJvAyeMU4Q_000455.mp4,lawn mowing
r6icqufbPW4_000126.mp4,cap gun shooting
47trmbg_Q2Q_000021.mp4,pheasant crowing
hVsaTVUOzxk_000166.mp4,owl hooting
PaF003XihkA_000150.mp4,using sewing machines
TaoySiaI-zQ_000008.mp4,car engine knocking
x_sNyP60PAE_000010.mp4,"race car, auto racing"
r5iqIKEt3CE_000065.mp4,chinchilla barking
0_RiXhTYRp4_000030.mp4,thunder
